empty
empty
empty
i-0Fe23-WJk, 210.000, 220.000, "/m/04rlf,/m/09x0r"
i-0PzSagg8c, 30.000, 40.000, "/m/04rlf,/m/06j6l"
i-0R31raNPw, 27.000, 37.000, "/m/03q5t,/m/04rlf"
i-0S8oa5QXU, 120.000, 130.000, "/m/03qtwd,/m/053hz1"
i-0iUbs23EA, 570.000, 580.000, "/m/09x0r,/t/dd00125"
i-0tMBlXXAQ, 30.000, 40.000, "/m/04rlf,/m/09x0r"
i-1BgMUhS9g, 0.000, 6.000, "/t/dd00125"
i-1QGkdGuEc, 1.000, 11.000, "/m/04rlf,/m/0hsrw"
i-1XjE9q_zI, 30.000, 40.000, "/m/04rlf,/m/09x0r"
i-1pHP8zQmQ, 30.000, 40.000, "/m/09x0r"
i-2-jSdmQXU, 530.000, 540.000, "/m/04rlf,/m/09x0r"
i-24JvK2w1g, 0.000, 9.000, "/m/07yv9"
i-28wN9CvyM, 17.000, 27.000, "/t/dd00002"
i-2IQ13eY1s, 30.000, 40.000, "/m/04rlf"
i-2S4SzXrug, 30.000, 40.000, "/m/09x0r"
i-2cEteOTGg, 200.000, 210.000, "/m/04rlf"
i-2ksiiSATo, 30.000, 40.000, "/m/04rlf,/m/09x0r"
i-2mcu_Iz-s, 0.000, 10.000, "/m/0jtg0"
i-38EUpyxm4, 190.000, 200.000, "/t/dd00128"
i-3I5H402ZQ, 20.000, 30.000, "/m/09x0r,/t/dd00125"
i-3LOmguixw, 30.000, 40.000, "/m/09x0r"
i-3M4LpcnK8, 30.000, 40.000, "/m/04rlf,/m/09x0r"
i-3Q3SXrtkU, 30.000, 40.000, "/m/04rlf"
i-3rkGoS2ks, 20.000, 30.000, "/m/04rlf"
i-4AaR_LLCE, 30.000, 40.000, "/m/04rlf,/m/07rwj3x"
i-4Eyr2gdzs, 30.000, 40.000, "/m/04rlf"
i-4WN89IzTQ, 30.000, 40.000, "/m/09x0r"
i-4d9VTNlCk, 30.000, 40.000, "/m/03kmc9"
i-4me3ieUos, 30.000, 40.000, "/m/04rlf,/m/04szw,/m/09x0r"
i-4oX-retTw, 20.000, 30.000, "/m/09x0r"
i-57L4nYxhU, 30.000, 40.000, "/m/09x0r"
i-59m10_4vM, 30.000, 40.000, "/m/04rlf"
i-5DJL3F0Tg, 30.000, 40.000, "/m/04rlf,/m/09x0r"
i-5V5_YL8KQ, 170.000, 180.000, "/m/07yv9,/m/09x0r"
i-5bDPWupIo, 30.000, 40.000, "/m/04rlf"
i-5cJseEsmc, 160.000, 170.000, "/m/015p6,/m/09x0r"
i-5mAJKdjlQ, 0.000, 10.000, "/m/04rlf"
i-5mE-I0WHY, 250.000, 260.000, "/m/0342h,/m/042v_gx,/m/04rlf,/m/04szw,/m/0fx80y"
i-5pKDfJn14, 30.000, 40.000, "/t/dd00134"
i-5sJkhj3AU, 30.000, 40.000, "/m/09x0r"
i-64EI7-JbY, 30.000, 40.000, "/m/07rqsjt"
i-65S2e9lDY, 30.000, 40.000, "/m/04rlf,/m/07sbbz2"
i-66KeF1LQ4, 30.000, 40.000, "/m/04rlf"
i-6Js7SOFfo, 300.000, 310.000, "/m/02lkt,/m/04rlf,/m/0fd3y,/m/0l14gg"
i-6QPjPJNC0, 30.000, 40.000, "/m/04rlf,/m/04szw,/m/07xzm,/t/dd00125"
i-6YYWaOaiI, 30.000, 40.000, "/m/09x0r"
i-6wNTIysPo, 260.000, 270.000, "/m/015vgc"
i-7OdMULIjA, 320.000, 330.000, "/m/02g901,/m/09x0r,/t/dd00125"
i-7QWXp5Kd4, 30.000, 40.000, "/m/04rlf,/m/07sbbz2"
i-7ZDmz18Tw, 150.000, 160.000, "/m/015jpf"
i-7a82MVHnA, 30.000, 40.000, "/m/04rlf,/m/09x0r"
i-7cbk7IqZM, 30.000, 40.000, "/m/01lyv,/m/04rlf,/m/09x0r,/m/0gg8l"
i-7gf7p1s8k, 40.000, 50.000, "/m/04rlf,/m/06bxc"
i-7qufavzdw, 550.000, 560.000, "/m/09x0r"
i-7td2wivrw, 10.000, 20.000, "/m/09x0r"
i-8QBBshpGw, 180.000, 190.000, "/m/04rlf,/m/09x0r"
i-8QUM47I9Y, 30.000, 40.000, "/m/078jl,/m/0jbk"
i-8UDIPCMvM, 20.000, 30.000, "/m/04rlf,/m/06bxc"
