empty
empty
empty
jyOGF1MkMqA, 20.000, 30.000, "/m/02mk9,/m/07yv9,/m/0k4j"
jyOQFZ3Pp-g, 30.000, 40.000, "/m/09x0r,/t/dd00038"
jyOYmM5JWeo, 0.000, 4.000, "/m/04rlf,/m/09x0r"
jyOoKcNtB_g, 30.000, 40.000, "/m/04rlf"
jyP-Ohvb2m4, 30.000, 40.000, "/m/09x0r"
jyP4cFffULA, 40.000, 50.000, "/m/0838f"
jyP9nAqBuXQ, 330.000, 340.000, "/m/04rlf,/m/0f8s22"
jyPA0sc9UC0, 150.000, 160.000, "/m/04rlf,/m/064t9"
jyPCHLWHtFw, 220.000, 230.000, "/m/02lkt,/m/03mb9,/m/04rlf"
jyPTYi9Jt-c, 330.000, 340.000, "/m/04rlf,/m/06w87"
jyPhcic741A, 570.000, 580.000, "/m/04rlf,/t/dd00128,/t/dd00129"
jyPmkkWsc-Y, 30.000, 40.000, "/m/09x0r"
jyPnTAtYFD8, 30.000, 40.000, "/m/04rlf,/m/09x0r"
jyQJMSlPWUo, 10.000, 20.000, "/m/01j3sz"
jyQLCCjVDsk, 110.000, 120.000, "/m/015p6,/m/09ddx,/m/09x0r"
jyQRXaR-4nc, 0.000, 10.000, "/m/04zmvq,/m/06d_3,/m/07jdr,/m/07yv9,/t/dd00129"
jyQYfmagcME, 30.000, 40.000, "/m/015p6,/m/0h0rv"
jyQhQDOAlrs, 30.000, 40.000, "/m/04rlf"
jyQpONPAreE, 24.000, 34.000, "/m/04rlf"
jyQvMx18iXw, 260.000, 270.000, "/m/04rlf,/m/09x0r,/m/0jtg0"
jyR-NdtcvNA, 100.000, 110.000, "/m/0g6b5"
jyR15sKZ0HU, 40.000, 50.000, "/m/04rlf,/m/04szw,/m/05148p4,/m/05r5c"
jyREjU2cWb4, 30.000, 40.000, "/m/04rlf"
jyRHfCwp2dk, 60.000, 70.000, "/m/027m70_"
jyRUOCuhaYQ, 30.000, 40.000, "/m/09x0r"
jyRbGxsHjGM, 250.000, 260.000, "/m/07rknqz,/m/07yv9,/m/0k4j,/m/0ltv"
jyRtcu7G_VY, 0.000, 10.000, "/m/09x0r,/t/dd00125"
jyRwoEc6ym0, 10.000, 20.000, "/m/09x0r"
jyS0wulgbfA, 60.000, 70.000, "/m/07jdr,/m/07yv9"
jySDzB0IgQI, 30.000, 40.000, "/t/dd00125"
jyScWVQAMU8, 50.000, 60.000, "/m/01kcd,/m/0319l,/m/07c6l,/m/07gql"
jySj8o2qqOQ, 210.000, 220.000, "/m/09x0r,/t/dd00125"
jySsk2XpEWw, 30.000, 40.000, "/m/04rlf,/m/09x0r"
jyT3V5dywW8, 270.000, 280.000, "/m/04rlf,/m/0ggx5q"
jyT9S8RgTA0, 30.000, 40.000, "/m/09x0r"
jyTK5kpn5Yc, 20.000, 30.000, "/m/04rlf,/m/0l14gg"
jyTVC6_r2qY, 30.000, 40.000, "/m/09x0r"
