empty
empty
empty
7bfWyqNtlaQ, 30.000, 40.000, "/m/04rlf"
7bffW4RJoJM, 30.000, 40.000, "/m/02lkt,/m/04rlf,/m/07s72n"
7bg03KOt9I4, 30.000, 40.000, "/m/04rlf,/m/09x0r"
7bg26eTL9XY, 30.000, 40.000, "/m/09x0r"
7bg41iNQOKU, 30.000, 40.000, "/m/04rlf,/m/09x0r"
7bgCDsiEY4A, 30.000, 40.000, "/m/04rlf"
7bgKcJnbeRU, 30.000, 40.000, "/m/04rlf,/m/04szw,/m/07y_7"
7bgPMN8o_Fo, 30.000, 40.000, "/m/04rlf,/m/07sbbz2"
7bgTxPSZ2-o, 370.000, 380.000, "/m/01j4z9"
7bganFgrCDM, 30.000, 40.000, "/m/04rlf"
7bgd-21ygnM, 160.000, 170.000, "/m/04rlf,/m/0dwt5"
7bh2-7SlOzo, 30.000, 40.000, "/m/04rlf,/m/09x0r"
7bhA-oITKJc, 20.000, 30.000, "/m/04rlf,/m/09x0r"
7bhC1PAn7Pc, 70.000, 80.000, "/m/09x0r"
7bhCtppn_KI, 30.000, 40.000, "/m/09x0r"
7bhIWgrVpMY, 30.000, 40.000, "/m/04rlf,/m/09x0r"
7bhJYCYGBhs, 30.000, 40.000, "/m/04rlf"
7bhLB2vuG8U, 30.000, 40.000, "/m/09x0r"
7bhN9HGk4cg, 30.000, 40.000, "/m/02mk9,/m/07q2z82,/m/07yv9,/m/0k4j,/t/dd00066"
7bhWazNlIAY, 370.000, 380.000, "/m/02jz0l,/m/03dnzn,/m/07ptzwd,/m/0838f"
7bhiOTq2goY, 28.000, 38.000, "/m/09x0r"
7bhk8HXFix0, 30.000, 40.000, "/m/04rlf,/m/09x0r"
7bhsyCpVbMw, 170.000, 180.000, "/m/014yck,/m/07yv9,/m/0k5j,/t/dd00129"
7bhtUyYv_Ds, 30.000, 40.000, "/m/05zppz,/m/09x0r"
7bhzT5Dtsq0, 30.000, 40.000, "/m/02sgy,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
7bi9zEcrdLE, 30.000, 40.000, "/m/04rlf,/m/09x0r"
7biEFXlieEE, 160.000, 170.000, "/m/09x0r"
7biIXFrQFU4, 0.000, 5.000, "/m/04rlf"
7biPE0JiNyc, 30.000, 40.000, "/m/04rlf"
7biVjJlANME, 0.000, 10.000, "/m/07yv9,/m/09x0r"
7bif8ZLpMpY, 30.000, 40.000, "/m/09x0r"
7bj5r6GJDL0, 30.000, 40.000, "/m/04rlf"
7bj76ZUAmcs, 30.000, 40.000, "/m/04rlf,/m/0l14md"
7bj82MOgx88, 10.000, 20.000, "/m/09x0r"
7bjO_1OCwwE, 30.000, 40.000, "/m/04rlf"
7bjT0ypsNIo, 30.000, 40.000, "/m/04rlf,/m/09x0r"
7bjpVcvc7qE, 240.000, 250.000, "/t/dd00129"
7bjpkBaubqc, 13.000, 23.000, "/m/07swgks"
7bjw4YzkNow, 30.000, 40.000, "/m/09x0r"
7bk3hZa2ils, 30.000, 40.000, "/m/04rlf"
7bkD9JvedsY, 30.000, 40.000, "/m/04rlf"
7bkFI2XqbBI, 140.000, 150.000, "/m/04rlf,/m/09x0r"
7bkHN64u1OY, 30.000, 40.000, "/m/09x0r"
7bkNmNTmVwA, 120.000, 130.000, "/m/015y_n,/m/04rlf"
7bkRPP6jgBk, 30.000, 40.000, "/m/09x0r"
7bkblSazBqc, 590.000, 600.000, "/m/09x0r"
7bkgsIH7WGc, 30.000, 40.000, "/m/09x0r"
7bkjN0poUcA, 120.000, 130.000, "/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
7bkkiFlQ5Rc, 30.000, 40.000, "/m/068hy,/m/09x0r,/m/0jbk,/t/dd00136"
7bkuwCBAOBM, 21.000, 31.000, "/m/04rlf,/m/07qdb04,/m/09ddx,/m/09x0r,/m/0jbk"
7bl5KtkpGWg, 30.000, 40.000, "/m/019jd,/m/056ks2,/m/07yv9"
7blDmm9dCdo, 130.000, 140.000, "/m/02zsn,/m/04rlf,/m/09x0r"
7blI3qy62ps, 30.000, 35.000, "/m/04rlf,/m/09x0r"
7blScW8tk7c, 0.000, 10.000, "/m/03vt0,/m/09xqv"
7blckSDcLs0, 160.000, 170.000, "/m/015lz1,/m/04rlf"
7blgK-hivx0, 30.000, 40.000, "/m/04rlf"
7blhIB7Imtg, 27.000, 37.000, "/m/02qldy,/m/04rlf,/m/05zppz,/m/09x0r"
7bloQcbzHQI, 30.000, 40.000, "/m/07qcpgn"
7blxoFfJC4I, 50.000, 60.000, "/m/09x0r"
7bm6XHLnhhg, 30.000, 40.000, "/m/04rlf"
7bm9ax5BOUs, 0.000, 10.000, "/m/012f08,/m/012ndj,/m/03j1ly,/m/07yv9,/m/09x0r,/m/0btp2"
7bmBh6xEGXA, 0.000, 10.000, "/m/028v0c,/m/07pp8cl"
7bmGBQORRzg, 8.000, 18.000, "/m/04rlf,/m/09x0r"
7bmMy9uMt9c, 30.000, 40.000, "/m/04rlf"
7bmWMqfCnGI, 30.000, 40.000, "/m/04rlf,/m/04szw,/m/07y_7"
7bmaMyMgOq4, 50.000, 60.000, "/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/04rlf"
7bmaQTdCMWo, 30.000, 40.000, "/m/04rlf"
7bmgPqKBDcs, 180.000, 190.000, "/m/09x0r"
7bmmBkm4KIw, 20.000, 30.000, "/m/07bjf,/m/09x0r"
7bmvOKEWngs, 1.000, 11.000, "/m/04rlf,/t/dd00031"
7bn1LCv3nSQ, 30.000, 40.000, "/m/015p6,/m/04rlf,/m/09x0r,/m/0h0rv,/t/dd00126"
7bn7Hj19cmQ, 30.000, 35.000, "/m/04rlf"
7bnBX1j6XIQ, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
7bnCjiF0qPs, 60.000, 70.000, "/m/02qmj0d"
7bnGyiTSqMI, 6.000, 16.000, "/m/09x0r"
7bnMbOkV4VY, 30.000, 40.000, "/m/04rlf"
7bnjaVG4ZFI, 0.000, 10.000, "/m/02rtxlg,/m/04rlf,/m/09x0r"
7bo874f7iKM, 30.000, 40.000, "/t/dd00038"
7bobUGEliic, 0.000, 10.000, "/m/04rlf"
7bogmAVYXNQ, 21.000, 31.000, "/m/04rlf,/m/068hy,/m/09x0r,/m/0bt9lr,/m/0jbk"
7bom8bzrKHc, 10.000, 20.000, "/m/01qbl,/m/026t6,/m/02hnl,/m/03qtq,/m/03t3fj,/m/04rlf,/m/04szw,/m/06rvn,/m/0bm02,/m/0l14md"
7bonpXFE-Go, 30.000, 40.000, "/m/04rlf"
7boymeUDP8A, 20.000, 30.000, "/m/01xq0k1,/m/07rpkh9,/m/0ch8v"
7bozB03iCww, 30.000, 40.000, "/m/07q2z82,/m/07yv9,/m/09x0r"
7bp62Gk2JGQ, 30.000, 40.000, "/m/09x0r"
7bpEc0HHrrw, 30.000, 40.000, "/m/04rlf"
7bpHRiy9RAo, 30.000, 40.000, "/m/04rlf,/m/09x0r"
7bpQztwpERk, 30.000, 40.000, "/m/09x0r"
7bpRXVpa-rw, 30.000, 40.000, "/m/09x0r"
7bpVYudNA_o, 250.000, 260.000, "/m/07yv9,/m/09x0r,/t/dd00129"
7bpWaB39Vv8, 110.000, 120.000, "/m/05fw6t"
7bp_sJY8ezQ, 300.000, 310.000, "/m/026z9,/m/04rlf"
7bpbQRf9m0A, 30.000, 40.000, "/m/09x0r"
7bpdehbchRA, 300.000, 310.000, "/m/0395lw,/m/09x0r"
7bpj0FUvJPI, 30.000, 40.000, "/m/09x0r"
7bpnKoImGXc, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
7bpqBSXObIo, 30.000, 40.000, "/m/04rlf"
7bqGJEMQFWk, 30.000, 40.000, "/m/09x0r"
7bqNc1fFaOY, 30.000, 40.000, "/m/04rlf,/m/07yv9,/m/0k4j"
7bqOjmYDT4o, 0.000, 10.000, "/m/02mk9,/m/07pb8fc,/m/07yv9,/m/0k4j"
7bqR-jABRIQ, 30.000, 40.000, "/m/09x0r"
7bqRbExO4uY, 50.000, 60.000, "/m/09x0r,/t/dd00125"
7bqW_r7VwLc, 14.000, 24.000, "/m/09x0r,/m/0jbk"
7bqY_S2m81E, 20.000, 30.000, "/m/04rlf,/m/09x0r"
7bqacHng7Ms, 20.000, 30.000, "/m/09x0r,/t/dd00126"
