empty
empty
empty
1UYhBe9NM4Q, 30.000, 40.000, "/m/09x0r"
1UYnL4edUco, 130.000, 140.000, "/m/06bz3,/m/07cx4,/m/09x0r"
1UYnvMmyZiY, 30.000, 40.000, "/m/09x0r"
1UYr-2V7kIY, 80.000, 90.000, "/m/04rlf"
1UZ4UPAEIHw, 13.000, 23.000, "/m/09x0r"
1UZATIKQ-fA, 70.000, 80.000, "/m/03wvsk"
1UZLnO63h0U, 30.000, 40.000, "/m/04rlf,/m/06w87"
1UZabdtJDYs, 30.000, 40.000, "/m/09x0r"
1UZc_CktNiU, 10.000, 20.000, "/m/04rlf,/m/07y_7,/m/0l14_3"
1UZdPBik0uM, 40.000, 50.000, "/m/03lty,/m/04rlf"
1UZnKHCt9pA, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1UZx1kZ3wrk, 30.000, 40.000, "/m/09x0r"
1U_B9uhYeiM, 30.000, 40.000, "/m/04rlf"
1U_NOxBHf8A, 30.000, 40.000, "/m/09x0r"
1U_NcB8oXXE, 30.000, 40.000, "/m/09x0r"
1U_XJ9af72M, 5.000, 15.000, "/m/07r04,/m/07yv9"
1U_cMObbdpw, 30.000, 40.000, "/m/04rlf,/m/0l14gg"
1U_gQGrqS4o, 0.000, 10.000, "/m/04rlf,/t/dd00125"
1U_hRhImaBU, 30.000, 40.000, "/m/09x0r"
1U_iLChhI94, 30.000, 40.000, "/m/02mk9"
1U_kLqgLvQU, 2.000, 12.000, "/m/09x0r"
1U_ncWYsxFs, 30.000, 40.000, "/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
1U_olp6k-k8, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1U_opqGq3Tk, 30.000, 40.000, "/m/09x0r"
1U_orLE6Amw, 30.000, 40.000, "/m/09x0r"
1U_uZZ40y8A, 30.000, 40.000, "/m/09x0r"
1U_vrATbERE, 50.000, 60.000, "/m/09x0r,/t/dd00128"
1Ua3jctMsXY, 30.000, 40.000, "/m/09x0r"
1Ua3t5hC-QI, 30.000, 40.000, "/m/04rlf"
1Ua8v_I2d9w, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1UaANZ6_e5Q, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1UaAieU1bKQ, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1UaEO9za0hk, 11.000, 21.000, "/m/04rlf"
1UaP-qZFIgg, 30.000, 40.000, "/m/01j3sz"
1UaXM3l3Hd8, 30.000, 40.000, "/m/09x0r"
1UaXRMmg1oM, 30.000, 40.000, "/m/04rlf"
1UanlQIX9bs, 330.000, 340.000, "/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
1Uann7d9ai8, 0.000, 10.000, "/m/04rlf,/m/09x0r,/t/dd00128"
1UauudPhoHk, 30.000, 40.000, "/m/02sgy,/m/0342h,/m/04rlf,/m/04szw"
1UawW-g4JEw, 30.000, 40.000, "/m/04rlf"
1UazMH5KhNs, 30.000, 40.000, "/m/04rlf"
1Ub7PUwJKyg, 260.000, 270.000, "/m/04rlf,/m/09x0r"
1UbBTlNlMhk, 30.000, 40.000, "/m/04rlf"
1UbTv6w_eSM, 7.000, 17.000, "/m/09x0r"
1UbUJ1RawZk, 30.000, 40.000, "/m/04rlf,/m/09x0r,/m/0l14gg"
1Ubly3BZy1I, 150.000, 160.000, "/m/01g50p,/m/06d_3,/m/07jdr,/t/dd00048"
1UboxvuhC-M, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1Uby_ywrrYM, 1.000, 11.000, "/m/02dgv"
1UbyeKUyTbQ, 30.000, 40.000, "/m/07yv9,/m/0k4j"
1Uc7_wd9Fjc, 30.000, 40.000, "/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
1UcLnUAzWh8, 30.000, 40.000, "/m/09x0r"
1UcVCnxcAcc, 30.000, 40.000, "/m/04rlf,/m/04szw,/m/07y_7"
1UcXBRL5hzw, 240.000, 250.000, "/m/09x0r,/t/dd00129"
1UcYV8NtZ-8, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1UcdVzjNjWc, 30.000, 40.000, "/m/04rlf"
1Uce5u8m5UY, 30.000, 40.000, "/m/09x0r"
1Ucf1rPiQS0, 0.000, 4.000, "/m/04rlf"
1UcjRwc9gJU, 250.000, 260.000, "/m/01lyv,/m/04rlf"
1UcrY6wORz4, 30.000, 40.000, "/m/09x0r"
1Ud-hrwZV2Q, 30.000, 40.000, "/m/09x0r"
1Ud1SeMw-d8, 0.000, 10.000, "/m/04rlf,/m/0dwtp"
1Ud2gRjMPBs, 70.000, 80.000, "/m/09x0r"
1UdGScz_0rg, 30.000, 40.000, "/m/068hy,/m/07rc7d9,/m/09x0r,/m/0bt9lr,/m/0jbk,/t/dd00136"
1UdHzlhOzCc, 30.000, 40.000, "/m/09x0r"
1UdMbKbOMoI, 30.000, 40.000, "/m/04rlf"
1UdO5ARNbmM, 30.000, 40.000, "/m/04rlf,/t/dd00004"
1UdR_9N_mOY, 250.000, 260.000, "/m/04rlf,/t/dd00125"
1UdUyNgwBMs, 30.000, 40.000, "/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
1UdV1nu3CQk, 170.000, 180.000, "/m/03r5q_,/m/04rlf"
1UdYMI8Cwsc, 160.000, 170.000, "/m/015p6,/m/025rv6n,/m/09b5t,/m/09x0r,/m/0ch8v"
1Ude4T6NCUY, 120.000, 130.000, "/m/025rv6n,/m/07qn5dc,/m/09b5t"
1Udlq8FY4cE, 30.000, 40.000, "/m/09x0r"
1Udm3VaR3b0, 30.000, 40.000, "/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
1Udsb4eD0VU, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1Ue0UIeAx8c, 30.000, 40.000, "/m/02lkt,/m/04rlf,/m/07s72n"
1Ue5vLcu8t0, 30.000, 40.000, "/m/0342h,/m/04rlf,/m/04szw,/m/0fx80y"
1Ue6QOzPJo4, 40.000, 50.000, "/m/09x0r"
1Ue76XgzCCU, 30.000, 40.000, "/m/0342h,/m/04rlf,/m/04szw,/m/07s0s5r,/m/0fx80y"
1UeDCIhZ1PA, 200.000, 210.000, "/m/09x0r"
1Uef9my3RCg, 460.000, 470.000, "/m/07yv9"
1UegdwPiZP8, 30.000, 40.000, "/m/09x0r"
1UegexzDhg0, 170.000, 180.000, "/m/01qbl,/m/02hnl,/m/04rlf,/m/09x0r,/m/0cfdd"
1Uelhp46CX0, 12.000, 22.000, "/m/026z9,/m/04rlf,/t/dd00035"
1UemFqd0iuE, 30.000, 40.000, "/m/04rlf,/m/07gxw"
1Ueqlo3rVnI, 30.000, 40.000, "/m/04rlf,/t/dd00035"
1UerGrTxCVs, 20.000, 30.000, "/m/03xq_f,/m/04rlf"
1UerY2x-2fA, 30.000, 40.000, "/m/04rlf,/m/09x0r"
1Uf9PCN4Fr8, 30.000, 40.000, "/m/04rlf,/m/07qcpgn"
