empty
empty
empty
8rfKuv5OdYQ, 30.000, 40.000, "/m/04rlf"
8rfQBNucIfg, 30.000, 40.000, "/m/04rlf,/m/09x0r"
8rfUC0D06TI, 30.000, 40.000, "/m/04rlf,/m/09x0r"
8rfYWUoFwaE, 30.000, 40.000, "/m/012ndj,/m/03j1ly,/m/03kmc9"
8rfdfQ-Y6mI, 30.000, 40.000, "/m/02qldy,/m/05zppz,/m/09x0r"
8rfmo_I7T00, 30.000, 40.000, "/m/09x0r"
8rfnYWmWeHI, 10.000, 20.000, "/m/01hnzm,/m/04rlf"
8rfw5VdyPdk, 30.000, 40.000, "/m/09x0r"
8rfzUZY6cbM, 30.000, 40.000, "/m/026z9,/m/03_d0,/m/03lty,/m/04rlf,/m/05r6t,/m/07sbbz2,/m/0dl5d"
8rg-nq-qJI8, 30.000, 40.000, "/m/09x0r"
8rg4ryy5syk, 30.000, 40.000, "/m/04rlf"
8rgHAvLiza8, 40.000, 50.000, "/m/07yv9,/m/09x0r,/m/0cmf2"
8rgIXQ7PDbk, 70.000, 80.000, "/m/09x0r"
8rgL-Z6lfT8, 30.000, 40.000, "/m/04rlf,/m/04szw,/m/07y_7"
8rgSbdR2ecQ, 590.000, 600.000, "/m/04rlf"
8rgmmaZjkZ4, 0.000, 8.000, "/m/04rlf,/m/09x0r"
8rgpCm001Lg, 30.000, 40.000, "/m/04rlf,/m/09x0r"
8rgqU0KslEY, 30.000, 40.000, "/m/07r04,/m/07yv9"
8rgvK7emX6I, 30.000, 40.000, "/m/09x0r"
8rhAFJJaFTM, 30.000, 40.000, "/m/02lkt,/m/04rlf,/m/07s72n"
8rhB7ISRG3I, 2.000, 12.000, "/m/02rlv9,/m/07yv9"
8rhDoGEvAtI, 0.000, 10.000, "/m/015lz1,/m/018j2,/m/04rlf"
8rhJgOOqnqA, 30.000, 40.000, "/m/04rlf"
8rhL_y3S6lc, 30.000, 40.000, "/m/06mb1"
8rhQR8IT7nc, 30.000, 40.000, "/m/09x0r"
8rhZGLxQfZY, 30.000, 40.000, "/m/09x0r"
8rhdLmawOt8, 90.000, 100.000, "/m/04rlf,/m/0g293"
8rhks8Yzxb8, 30.000, 40.000, "/m/04rlf,/m/09x0r"
8rhoQxg3-Q8, 220.000, 230.000, "/m/09x0r,/t/dd00128"
8ri6kuUd1Y0, 17.000, 27.000, "/m/07r04,/m/07yv9,/m/0gvgw0"
8ri81qk53JY, 30.000, 40.000, "/m/09x0r"
